timestamp,heading_deg,roll_deg,pitch_deg,quat_w,quat_x,quat_y,quat_z,lin_accel_x,lin_accel_y,lin_accel_z,gravity_x,gravity_y,gravity_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,temp_c,cal_sys,cal_gyro,cal_accel,cal_mag
2026-03-17T12:01:27.262963,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.04,0.01,-0.35,1.19,-0.11,9.73,1.16,-0.11,9.39,-0.25,-0.0625,-0.1875,-45.5625,-27.25,-62.0,44,0,0,0,0
2026-03-17T12:01:27.314038,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.02,0.0,-0.34,1.19,-0.11,9.73,1.13,-0.12,9.39,-0.0625,0.125,0.0625,-31.375,-35.5625,-65.875,44,0,0,0,0
2026-03-17T12:01:27.363385,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.03,0.0,-0.32,1.19,-0.11,9.73,1.15,-0.12,9.39,-0.25,-0.5,-0.125,-28.75,-36.6875,-64.1875,44,0,0,0,0
2026-03-17T12:01:27.418674,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.06,0.0,-0.37,1.19,-0.11,9.73,1.15,-0.13,9.38,-0.3125,-0.25,-0.0625,-31.0,-35.5625,-62.375,44,0,0,0,0
2026-03-17T12:01:27.491448,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.04,0.0,-0.35,1.19,-0.11,9.73,1.15,-0.11,9.4,-0.1875,-0.1875,-0.1875,-31.0,-35.875,-60.6875,44,0,0,0,0
2026-03-17T12:01:27.551904,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.05,-0.01,-0.34,1.19,-0.11,9.73,1.15,-0.11,9.38,-0.3125,-0.1875,-0.0625,-26.5,-38.5625,-64.5625,44,0,0,0,0
2026-03-17T12:01:27.600117,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.03,0.0,-0.34,1.19,-0.11,9.73,1.14,-0.13,9.35,-0.3125,-0.3125,-0.1875,-34.375,-36.25,-65.5625,44,0,0,0,0
2026-03-17T12:01:27.660399,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.01,0.0,-0.36,1.19,-0.11,9.73,1.15,-0.11,9.36,-0.0625,0.1875,-0.0625,-34.375,-34.75,-71.1875,44,0,0,0,0
2026-03-17T12:01:27.711040,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.04,0.0,-0.37,1.19,-0.11,9.73,1.17,-0.11,9.36,0.0625,0.125,-0.0625,-29.875,-35.1875,-61.0625,44,0,0,0,0
2026-03-17T12:01:27.763945,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.04,0.01,-0.35,1.19,-0.11,9.73,1.15,-0.13,9.37,-0.125,0.1875,-0.0625,-40.375,-34.0625,-59.75,44,0,0,0,0
2026-03-17T12:01:27.813439,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.03,0.0,-0.36,1.19,-0.11,9.73,1.15,-0.09,9.37,-0.125,0.0625,-0.25,-34.75,-32.5625,-61.5625,44,0,0,0,0
2026-03-17T12:01:27.868056,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.02,0.0,-0.35,1.19,-0.11,9.73,1.16,-0.12,9.41,-0.0625,0.125,-0.1875,-34.375,-35.5625,-59.375,44,0,0,0,0
2026-03-17T12:01:27.920621,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.05,-0.01,-0.36,1.19,-0.11,9.73,1.18,-0.11,9.37,-0.0625,0.0625,-0.0625,-26.0625,-35.5625,-55.0,44,0,0,0,0
2026-03-17T12:01:27.982724,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.04,0.0,-0.33,1.19,-0.11,9.73,1.16,-0.12,9.39,0.0,-0.0625,-0.125,-33.25,-34.0625,-61.5625,45,0,0,0,0
2026-03-17T12:01:28.046330,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.04,-0.01,-0.34,1.19,-0.11,9.73,1.16,-0.09,9.36,-0.3125,-0.0625,-0.1875,-32.875,-33.25,-52.75,45,0,0,0,0
2026-03-17T12:01:28.095246,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.03,0.0,-0.36,1.19,-0.11,9.73,1.16,-0.11,9.38,-0.1875,-0.0625,0.0,-40.0,-32.5625,-61.0625,45,0,0,0,0
2026-03-17T12:01:28.151260,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.03,0.01,-0.34,1.19,-0.11,9.73,1.16,-0.11,9.39,-0.4375,-0.3125,0.0625,-38.875,-35.875,-65.5,45,0,0,0,0
2026-03-17T12:01:28.195066,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.01,0.0,-0.34,1.19,-0.11,9.73,1.16,-0.14,9.37,-0.125,-0.125,-0.1875,-33.5625,-36.25,-76.375,45,0,0,0,0
2026-03-17T12:01:28.237666,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.03,-0.01,-0.35,1.19,-0.11,9.73,1.15,-0.1,9.39,-0.0625,-0.375,-0.125,-35.875,-34.375,-68.5625,45,0,0,0,0
2026-03-17T12:01:28.295162,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.03,0.01,-0.32,1.19,-0.11,9.73,1.16,-0.11,9.37,-0.3125,-0.375,-0.0625,-35.5,-32.875,-68.0625,45,0,0,0,0
2026-03-17T12:01:28.336436,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.04,0.0,-0.35,1.19,-0.11,9.73,1.17,-0.12,9.4,0.0,-0.25,-0.125,-32.5,-34.75,-60.6875,45,0,0,0,0
2026-03-17T12:01:28.383433,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.04,0.0,-0.32,1.19,-0.11,9.73,1.14,-0.1,9.4,-0.0625,-0.0625,-0.125,-36.25,-36.6875,-65.0625,45,0,0,0,0
2026-03-17T12:01:28.448686,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.04,0.0,-0.35,1.19,-0.11,9.73,1.14,-0.12,9.36,-0.4375,-0.375,0.0,-37.0,-33.25,-64.6875,45,0,0,0,0
2026-03-17T12:01:28.517040,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.02,-0.01,-0.35,1.19,-0.11,9.73,1.16,-0.1,9.38,-0.125,-0.1875,-0.1875,-35.5,-34.75,-60.6875,45,0,0,0,0
2026-03-17T12:01:28.577787,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.04,0.01,-0.35,1.19,-0.11,9.73,1.13,-0.11,9.37,-0.3125,-0.5,-0.0625,-34.0,-35.5625,-63.75,45,0,0,0,0
2026-03-17T12:01:28.628310,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.01,0.01,-0.35,1.19,-0.11,9.73,1.15,-0.13,9.41,-0.0625,-0.1875,-0.1875,-35.5,-35.5625,-64.1875,45,0,0,0,0
2026-03-17T12:01:28.675617,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.03,-0.01,-0.36,1.19,-0.11,9.73,1.15,-0.11,9.38,-0.1875,-0.125,-0.0625,-33.25,-34.375,-63.25,45,0,0,0,0
2026-03-17T12:01:28.725664,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.04,0.01,-0.37,1.19,-0.11,9.73,1.15,-0.12,9.35,-0.3125,-0.0625,0.1875,-32.0625,-36.25,-58.0625,45,0,0,0,0
2026-03-17T12:01:28.775164,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.05,0.0,-0.35,1.19,-0.11,9.73,1.15,-0.11,9.4,0.0,0.1875,0.0,-28.375,-39.25,-59.375,45,0,0,0,0
2026-03-17T12:01:28.829349,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.05,0.02,-0.37,1.19,-0.11,9.73,1.14,-0.13,9.37,-0.25,-0.1875,-0.125,-33.25,-33.6875,-47.1875,45,0,0,0,0
2026-03-17T12:01:28.875613,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.03,0.0,-0.33,1.19,-0.11,9.73,1.17,-0.11,9.37,-0.1875,0.0625,0.0,-30.5625,-35.5625,-62.875,45,0,0,0,0
2026-03-17T12:01:28.919039,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.02,0.0,-0.35,1.19,-0.11,9.73,1.14,-0.11,9.36,-0.125,-0.0625,-0.0625,-32.0625,-35.5625,-60.6875,45,0,0,0,0
2026-03-17T12:01:28.966332,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.05,0.0,-0.35,1.19,-0.11,9.73,1.17,-0.11,9.36,-0.125,-0.125,-0.25,-32.875,-34.375,-64.6875,45,0,0,0,0
2026-03-17T12:01:29.027206,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.03,0.0,-0.36,1.19,-0.11,9.73,1.15,-0.1,9.38,-0.25,-0.1875,-0.0625,-28.375,-37.375,-46.75,45,0,0,0,0
2026-03-17T12:01:29.076734,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.03,0.0,-0.35,1.19,-0.11,9.73,1.17,-0.12,9.39,-0.1875,0.0,0.0625,-29.875,-35.1875,-59.875,45,0,0,0,0
2026-03-17T12:01:29.120390,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,0.0,0.0,-0.38,1.19,-0.11,9.73,1.15,-0.11,9.4,-0.125,-0.25,0.0625,-26.0625,-36.25,-56.75,45,0,0,0,0
2026-03-17T12:01:29.171033,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.04,0.0,-0.36,1.19,-0.11,9.73,1.16,-0.13,9.36,-0.1875,-0.0625,-0.125,-34.0,-34.75,-62.5,45,0,0,0,0
2026-03-17T12:01:29.221449,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.04,-0.02,-0.36,1.19,-0.11,9.73,1.14,-0.12,9.34,-0.125,-0.0625,-0.0625,-32.0625,-36.6875,-59.375,45,0,0,0,0
2026-03-17T12:01:29.269952,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.01,0.0,-0.36,1.19,-0.11,9.73,1.16,-0.11,9.36,-0.0625,0.0625,-0.125,-25.375,-37.75,-58.0625,45,0,0,0,0
2026-03-17T12:01:29.318106,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.02,-0.01,-0.35,1.19,-0.11,9.73,1.15,-0.12,9.38,-0.1875,-0.25,0.0,-25.375,-37.75,-58.0625,45,0,0,0,0
2026-03-17T12:01:29.361652,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.02,-0.01,-0.34,1.19,-0.11,9.73,1.15,-0.1,9.35,-0.125,-0.0625,-0.125,-28.375,-37.0625,-52.875,45,0,0,0,0
2026-03-17T12:01:29.404473,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.04,-0.02,-0.34,1.19,-0.11,9.73,1.13,-0.13,9.37,-0.1875,0.0625,0.0,-23.875,-39.25,-48.5,45,0,0,0,0
2026-03-17T12:01:29.452065,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.02,0.01,-0.31,1.19,-0.11,9.73,1.18,-0.11,9.39,-0.375,-0.3125,-0.1875,-31.75,-34.0625,-52.0,45,0,0,0,0
2026-03-17T12:01:29.493488,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.02,0.0,-0.35,1.19,-0.11,9.73,1.15,-0.11,9.37,-0.1875,0.0,-0.1875,-26.5,-38.875,-51.5625,45,0,0,0,0
2026-03-17T12:01:29.542571,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.03,-0.01,-0.35,1.19,-0.11,9.73,1.16,-0.11,9.37,-0.125,-0.125,0.1875,-33.25,-35.5625,-63.375,45,0,0,0,0
2026-03-17T12:01:29.589528,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.01,0.0,-0.31,1.19,-0.11,9.73,1.17,-0.09,9.38,0.0,0.0625,0.0,-23.5,-39.6875,-55.875,45,0,0,0,0
2026-03-17T12:01:29.643434,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,0.0,0.0,-0.35,1.19,-0.11,9.73,1.14,-0.11,9.38,-0.1875,-0.0625,-0.1875,-28.75,-37.75,-51.0625,45,0,0,0,0
2026-03-17T12:01:29.691448,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.04,0.02,-0.3,1.19,-0.11,9.73,1.16,-0.11,9.35,-0.1875,-0.1875,-0.125,-26.0625,-40.75,-53.75,45,0,0,0,0
2026-03-17T12:01:29.740509,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.04,0.01,-0.35,1.19,-0.11,9.73,1.17,-0.11,9.39,-0.125,-0.125,-0.0625,-29.875,-39.25,-55.5,45,0,0,0,0
2026-03-17T12:01:29.784394,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.02,-0.02,-0.32,1.19,-0.11,9.73,1.15,-0.09,9.38,0.125,0.1875,-0.0625,-33.25,-37.75,-56.375,45,0,0,0,0
2026-03-17T12:01:29.831030,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.02,0.0,-0.34,1.19,-0.11,9.73,1.14,-0.13,9.41,-0.25,-0.125,0.125,-27.25,-37.75,-59.375,45,0,0,0,0
2026-03-17T12:01:29.874435,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.02,0.01,-0.33,1.19,-0.11,9.73,1.13,-0.13,9.37,0.0,0.0,-0.125,-30.25,-35.875,-54.1875,45,0,0,0,0
2026-03-17T12:01:29.936153,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.04,-0.01,-0.36,1.19,-0.11,9.73,1.14,-0.11,9.37,-0.125,0.0625,-0.125,-28.75,-37.75,-45.0,45,0,0,0,0
2026-03-17T12:01:30.011774,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.02,0.0,-0.32,1.19,-0.11,9.73,1.14,-0.1,9.33,-0.0625,-0.3125,0.125,-23.875,-40.75,-52.0,45,0,0,0,0
2026-03-17T12:01:30.054567,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.03,0.0,-0.37,1.19,-0.11,9.73,1.17,-0.13,9.38,-0.0625,-0.0625,-0.1875,-34.375,-35.5625,-51.5625,45,0,0,0,0
2026-03-17T12:01:30.107419,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.01,-0.01,-0.34,1.19,-0.11,9.73,1.13,-0.13,9.33,-0.1875,0.1875,-0.1875,-27.25,-37.375,-48.0625,45,0,0,0,0
2026-03-17T12:01:30.155149,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.01,-0.02,-0.37,1.19,-0.11,9.73,1.14,-0.09,9.36,-0.0625,-0.1875,0.0625,-21.6875,-40.0625,-47.5625,45,0,0,0,0
2026-03-17T12:01:30.196270,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.03,0.01,-0.31,1.19,-0.11,9.73,1.14,-0.12,9.41,-0.125,-0.25,-0.125,-20.1875,-39.25,-41.0625,45,0,0,0,0
2026-03-17T12:01:30.243153,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.04,-0.01,-0.34,1.19,-0.11,9.73,1.13,-0.13,9.39,-0.25,0.0625,-0.0625,-22.0,-41.1875,-50.6875,45,0,0,0,0
2026-03-17T12:01:30.287436,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.03,0.01,-0.34,1.19,-0.11,9.73,1.15,-0.11,9.32,-0.0625,-0.25,-0.25,-31.375,-36.6875,-59.375,45,0,0,0,0
2026-03-17T12:01:30.343670,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.01,-0.01,-0.33,1.19,-0.11,9.73,1.13,-0.11,9.41,-0.3125,-0.375,-0.25,-37.0,-33.6875,-62.0625,45,0,0,0,0
2026-03-17T12:01:30.388584,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.01,0.0,-0.33,1.19,-0.11,9.73,1.17,-0.11,9.37,-0.1875,-0.3125,-0.125,-25.375,-36.6875,-51.0625,45,0,0,0,0
2026-03-17T12:01:30.447553,359.9375,7.0,0.625,0.99810791015625,-0.00592041015625,-0.0611572265625,0.0,-0.05,0.03,-0.36,1.19,-0.11,9.73,1.21,-0.18,9.27,0.25,0.3125,0.0,-21.6875,-40.0625,-50.25,45,0,0,0,0
2026-03-17T12:01:30.495567,0.0,6.8125,0.625,0.99822998046875,-0.00543212890625,-0.05877685546875,-6.103515625e-05,0.12,-0.51,-0.56,1.12,-0.1,9.74,-0.44,6.24,10.31,1.6875,20.1875,4.125,-21.6875,-38.875,-54.1875,45,0,0,0,0
2026-03-17T12:01:30.544826,0.3125,6.375,0.625,0.9984130859375,-0.00604248046875,-0.05596923828125,-0.00323486328125,0.58,0.11,-0.75,1.02,-0.17,9.75,1.1,-0.44,10.05,-19.25,19.75,-12.8125,-18.75,-26.0,-30.0,45,0,0,0,0
2026-03-17T12:01:30.588561,1.5,5.6875,1.3125,0.99859619140625,-0.01348876953125,-0.04998779296875,-0.01361083984375,-0.39,0.41,0.6,0.99,-0.3,9.75,2.43,-0.95,11.77,-52.0,-22.0,16.9375,-20.5,-22.0625,-37.0,45,0,0,0,0
2026-03-17T12:01:30.635654,0.5625,6.5625,4.125,0.9976806640625,-0.0361328125,-0.0572509765625,-0.0050048828125,0.32,-1.33,1.55,1.16,-0.95,9.69,1.3,-1.26,11.12,-233.1875,-15.125,95.5,-21.375,-19.0,-39.75,45,0,0,0,0
2026-03-17T12:01:30.679357,357.5,6.8125,12.625,0.98883056640625,-0.1329345703125,-0.0614013671875,0.02691650390625,0.9,1.69,0.28,1.07,-3.07,9.25,1.69,-2.37,9.74,-268.1875,1.6875,64.9375,-20.0,-19.6875,-52.75,45,0,0,0,0
2026-03-17T12:01:30.727350,355.125,5.625,25.875,0.9678955078125,-0.24005126953125,-0.0599365234375,0.04364013671875,-0.21,-0.04,-1.57,0.89,-4.94,8.42,0.75,-5.04,7.18,-204.25,3.375,59.8125,-14.375,-32.0,-37.875,45,0,0,0,0
2026-03-17T12:01:30.780236,353.0625,4.125,36.4375,0.94287109375,-0.322998046875,-0.0556640625,0.06005859375,-0.28,0.3,-0.1,0.59,-6.24,7.53,0.26,-6.11,7.14,-159.5,-2.9375,45.125,-24.25,-9.0625,-34.5,45,0,0,0,0
2026-03-17T12:01:30.829852,351.125,2.625,44.25,0.91839599609375,-0.38507080078125,-0.05401611328125,0.07330322265625,-0.22,0.01,-0.88,0.38,-7.17,6.67,0.28,-7.1,5.95,-127.5625,-4.4375,28.875,-27.0,-2.6875,-63.5625,45,0,0,0,0
2026-03-17T12:01:30.876785,349.75,1.75,50.375,0.89520263671875,-0.43414306640625,-0.0556640625,0.08380126953125,-0.27,0.16,-0.53,0.23,-7.78,5.96,-0.57,-7.4,5.81,-68.8125,-8.6875,39.0,-25.0,-17.6875,-51.0625,45,0,0,0,0
